Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](TimeStep) 
 10/16  20:00:00,23.9,23.999999999999996,0.0,4408768.930365163 
 10/16  21:00:00,22.5,23.999999999999996,0.0,4229446.944621069 
 10/16  22:00:00,22.4,24.000000000000004,0.0,3998555.9108896237 
 10/16  23:00:00,21.2,24.000000000000004,0.0,3561369.864387996 
 10/16  24:00:00,21.1,24.000000000000004,0.0,3143948.8773533246 
 10/17  01:00:00,20.8,24.0,0.0,2763140.2314232974 
 10/17  02:00:00,19.2,24.000000000000004,0.0,2375123.3101298376 
 10/17  03:00:00,18.4,24.0,0.0,2003215.2432819032 
 10/17  04:00:00,17.5,24.0,0.0,1641187.571416743 
 10/17  05:00:00,17.5,23.999999999999996,0.0,1295794.7297709035 
 10/17  06:00:00,17.4,24.0,0.0,970137.8168328189 
 10/17  07:00:00,17.4,24.0,0.0,673401.9242300534 
 10/17  08:00:00,20.3,24.000000000000004,0.0,526170.7382060268 
 10/17  09:00:00,23.8,24.000000000000007,0.0,763456.7310108773 
 10/17  10:00:00,25.4,23.999999999999996,0.0,879724.638330523 
 10/17  11:00:00,30.3,24.0,0.0,1242565.5189060743 
 10/17  12:00:00,30.7,24.000000000000004,0.0,1634943.7394782736 
 10/17  13:00:00,31.0,24.000000000000004,0.0,2166131.504311243 
 10/17  14:00:00,32.5,24.000000000000004,0.0,2707500.866960726 
 10/17  15:00:00,32.5,23.999999999999996,0.0,3215340.729893318 
 10/17  16:00:00,30.3,24.000000000000004,0.0,3689299.8991094255 
 10/17  17:00:00,30.0,24.0,0.0,4111557.800002685 
 10/17  18:00:00,29.5,24.0,0.0,4377800.626263078 
 10/17  19:00:00,27.8,24.000000000000004,0.0,4354755.411900127 
 10/17  20:00:00,23.5,24.0,0.0,4262302.709575072 
 10/17  21:00:00,23.2,24.0,0.0,4104120.0024922932 
 10/17  22:00:00,23.1,24.000000000000004,0.0,3891902.750470521 
 10/17  23:00:00,22.0,24.000000000000007,0.0,3477136.4558429345 
 10/17  24:00:00,21.0,24.0,0.0,3082344.933542847 
 10/18  01:00:00,20.8,24.0,0.0,2726590.59577754 
 10/18  02:00:00,20.7,24.0,0.0,2363427.645295528 
 10/18  03:00:00,20.0,23.999999999999996,0.0,2012058.9947551575 
 10/18  04:00:00,18.1,23.999999999999996,0.0,1671047.6268105847 
 10/18  05:00:00,18.0,24.0,0.0,1351043.3227143774 
 10/18  06:00:00,17.7,24.000000000000004,0.0,1045057.0772633156 
 10/18  07:00:00,17.6,24.0,0.0,760218.6915381751 
 10/18  08:00:00,20.4,24.0,0.0,614666.8386136312 
 10/18  09:00:00,22.6,23.999999999999996,0.0,845108.5887826775 
 10/18  10:00:00,24.3,23.999999999999996,0.0,988741.1505140116 
 10/18  11:00:00,30.4,24.0,0.0,1331167.6561012713 
 10/18  12:00:00,30.7,24.000000000000004,0.0,1717737.1529668858 
 10/18  13:00:00,30.9,24.0,0.0,2222695.6645226562 
 10/18  14:00:00,32.5,23.999999999999996,0.0,2749614.5782853276 
 10/18  15:00:00,32.5,24.000000000000004,0.0,3252399.6076024296 
 10/18  16:00:00,30.4,24.0,0.0,3722840.925854922 
 10/18  17:00:00,30.0,24.000000000000004,0.0,4126346.5202594087 
 10/18  18:00:00,30.2,24.000000000000004,0.0,4379392.4709208235 
 10/18  19:00:00,22.2,24.0,0.0,4319911.595416307 
 10/18  20:00:00,18.9,24.000000000000004,0.0,4214850.350999324 
 10/18  21:00:00,18.3,24.0,0.0,3999895.893581597 
 10/18  22:00:00,18.1,24.0,0.0,3698658.0754825887 
 10/18  23:00:00,16.4,24.0,0.0,3177531.6425706213 
 10/18  24:00:00,16.2,24.0,0.0,2682197.8924257387 
 10/19  01:00:00,16.3,24.0,0.0,2229521.359127531 
 10/19  02:00:00,14.9,24.000000000000004,0.0,1774142.6959392102 
 10/19  03:00:00,14.6,24.0,0.0,1352985.8786626004 
 10/19  04:00:00,13.6,24.000000000000004,0.0,957726.9062612504 
 10/19  05:00:00,17.2,24.000000000000004,0.0,618220.1580621438 
 10/19  06:00:00,13.7,23.999999999999993,0.0,299784.5240119452 
 10/19  07:00:00,13.6,24.0,0.0,68046.64374865242 
 10/19  08:00:00,17.0,23.919355183420947,0.0,0.0 
 10/19  09:00:00,22.8,23.998003753053005,0.0,150591.521767576 
 10/19  10:00:00,19.9,23.999954105732016,0.0,174438.49093175947 
 10/19  11:00:00,30.2,23.999997802270066,0.0,484387.6167478238 
 10/19  12:00:00,30.6,23.999999820282124,0.0,839127.7304124088 
 10/19  13:00:00,31.2,23.99999997751992,0.0,1334233.3642991919 
 10/19  14:00:00,33.0,23.999999996300094,0.0,1920697.4400831843 
 10/19  15:00:00,33.0,23.999999999288413,0.0,2714265.675208028 
 10/19  16:00:00,30.7,23.999999999844498,0.0,3520197.3613039725 
 10/19  17:00:00,30.4,23.99999999996267,0.0,3637903.196777249 
 10/19  18:00:00,30.4,23.99999999999054,0.0,3702092.5731344568 
 10/19  19:00:00,28.3,23.99999999999761,0.0,3703146.219900757 
 10/19  20:00:00,24.1,23.999999999999392,0.0,3709227.5942224087 
 10/19  21:00:00,23.8,23.999999999999847,0.0,3608572.162697317 
 10/19  22:00:00,23.4,23.999999999999964,0.0,3438319.159794003 
 10/19  23:00:00,21.2,23.999999999999993,0.0,3067270.437642414 
 10/19  24:00:00,20.1,23.999999999999993,0.0,2714644.8597102407 
 10/20  01:00:00,14.6,24.0,0.0,2362780.497257091 
 10/20  02:00:00,14.2,24.0,0.0,1996491.5559196766 
 10/20  03:00:00,13.1,23.999999999999996,0.0,1606166.749480558 
 10/20  04:00:00,13.8,23.999999999999996,0.0,1213070.4291523139 
 10/20  05:00:00,13.8,24.0,0.0,826471.10900146 
 10/20  06:00:00,13.8,23.999999999999996,0.0,477285.89398420753 
 10/20  07:00:00,13.9,23.999999999999996,0.0,187621.55988585803 
 10/20  08:00:00,20.2,24.000000000000004,0.0,63774.222842192554 
 10/20  09:00:00,22.8,24.000000000000004,0.0,243754.5637059143 
 10/20  10:00:00,19.9,24.000000000000004,0.0,261962.78417166666 
 10/20  11:00:00,24.6,24.0,0.0,556990.29531217 
 10/20  12:00:00,24.3,24.000000000000007,0.0,906711.7558029881 
 10/20  13:00:00,24.3,24.000000000000004,0.0,1325553.4510353273 
 10/20  14:00:00,26.2,23.999999999999996,0.0,1813539.8550792006 
 10/20  15:00:00,26.2,23.999999999999996,0.0,2414096.367905757 
 10/20  16:00:00,23.8,24.000000000000004,0.0,2872902.4326986675 
 10/20  17:00:00,23.5,23.999999999999996,0.0,2913750.682433163 
 10/20  18:00:00,23.3,24.000000000000004,0.0,2953861.891198314 
 10/20  19:00:00,23.9,24.0,0.0,2800888.863729657 
 10/20  20:00:00,19.8,23.999999999999996,0.0,2668522.69489613 
 10/20  21:00:00,18.6,24.0,0.0,2458300.572268733 
 10/20  22:00:00,17.8,24.0,0.0,2212159.8137918995 
 10/20  23:00:00,15.9,24.0,0.0,1790894.610359831 
 10/20  24:00:00,15.6,24.0,0.0,1429792.4535237693 
 10/21  01:00:00,15.3,24.0,0.0,1098227.5134999806 
 10/21  02:00:00,14.6,24.000000000000004,0.0,763393.1957002553 
 10/21  03:00:00,14.8,24.0,0.0,463654.522956141 
 10/21  04:00:00,14.1,24.0,0.0,205925.63017939907 
 10/21  05:00:00,14.0,24.0,0.0,9737.953683536936 
 10/21  06:00:00,14.4,23.646866288604073,0.0,0.0 
 10/21  07:00:00,14.6,23.135204761255775,0.0,0.0 
 10/21  08:00:00,16.9,22.829380109978654,0.0,0.0 
 10/21  09:00:00,18.7,23.252636741212925,0.0,0.0 
 10/21  10:00:00,18.9,23.26281944480129,0.0,0.0 
 10/21  11:00:00,23.4,23.474439905549254,0.0,0.0 
 10/21  12:00:00,23.0,23.901357271446024,0.0,0.0 
 10/21  13:00:00,23.2,23.999914121679375,0.0,480355.44910472597 
 10/21  14:00:00,24.4,23.999992999791107,0.0,967828.2046448683 
 10/21  15:00:00,24.9,23.99999919671327,0.0,1523308.175112109 
 10/21  16:00:00,22.6,23.999999884851132,0.0,1836056.6927873206 
 10/21  17:00:00,22.3,23.99999998094604,0.0,2012173.3455561646 
 10/21  18:00:00,22.1,23.999999996677104,0.0,2305352.5911572133 
 10/21  19:00:00,22.1,23.999999999471218,0.0,2158004.6894357163 
 10/21  20:00:00,18.2,23.99999999991822,0.0,2080075.7198147424 
 10/21  21:00:00,23.4,23.99999999998793,0.0,1679242.782951318 
 10/21  22:00:00,22.6,23.999999999998387,0.0,1352847.0086675647 
 10/21  23:00:00,20.3,23.999999999999826,0.0,994248.4148854276 
 10/21  24:00:00,20.1,23.99999999999998,0.0,779499.0145073379 
 10/22  01:00:00,20.0,23.999999999999996,0.0,604001.4241721192 
 10/22  02:00:00,18.9,24.000000000000004,0.0,411220.07755175896 
 10/22  03:00:00,18.5,24.0,0.0,247842.4774207293 
 10/22  04:00:00,17.3,24.0,0.0,100109.34233396033 
 10/22  05:00:00,17.2,23.972157942336153,0.0,0.0 
 10/22  06:00:00,17.0,23.603792710023036,0.0,0.0 
 10/22  07:00:00,17.0,23.193678662214204,0.0,0.0 
 10/22  08:00:00,19.9,22.957505109064524,0.0,0.0 
 10/22  09:00:00,21.8,23.486719315450124,0.0,0.0 
 10/22  10:00:00,23.0,23.63004182477553,0.0,0.0 
 10/22  11:00:00,28.7,23.94478803257482,0.0,26693.324984757845 
 10/22  12:00:00,28.9,23.999979468197857,0.0,431740.7229797953 
 10/22  13:00:00,29.2,23.999998182504598,0.0,970427.5772472033 
 10/22  14:00:00,30.5,23.999999750255853,0.0,1594032.9622322253 
 10/22  15:00:00,30.6,23.99999995596854,0.0,2196718.732270433 
 10/22  16:00:00,28.5,23.99999999138388,0.0,2873358.483763168 
 10/22  17:00:00,28.3,23.999999998143235,0.0,3494770.309555401 
 10/22  18:00:00,28.4,23.99999999957519,0.0,3779035.484780405 
 10/22  19:00:00,27.1,23.999999999904208,0.0,3273782.3170702504 
 10/22  20:00:00,23.4,23.999999999978126,0.0,3047029.994791222 
 10/22  21:00:00,22.7,23.99999999999508,0.0,2931957.5142016234 
 10/22  22:00:00,22.0,23.99999999999893,0.0,2798089.874116836 
 10/22  23:00:00,20.7,23.999999999999794,0.0,2455414.796412937 
 10/22  24:00:00,20.2,23.999999999999964,0.0,2135957.1870329706 
 10/23  01:00:00,20.0,23.999999999999993,0.0,1843865.5450655266 
 10/23  02:00:00,19.2,23.999999999999996,0.0,1538907.9989637334 
 10/23  03:00:00,18.3,24.0,0.0,1246163.9378626035 
 10/23  04:00:00,19.3,24.0,0.0,970981.8170930947 
 10/23  05:00:00,19.0,24.0,0.0,707653.6383005762 
 10/23  06:00:00,18.9,23.999999999999996,0.0,471681.4946224044 
 10/23  07:00:00,18.5,24.000000000000004,0.0,269924.24076673674 
 10/23  08:00:00,20.4,24.0,0.0,193399.0296573035 
 10/23  09:00:00,23.7,23.999999999999993,0.0,440890.72020002344 
 10/23  10:00:00,25.0,24.0,0.0,559865.2115737885 
 10/23  11:00:00,29.8,23.999999999999996,0.0,918516.5011034939 
 10/23  12:00:00,30.0,23.999999999999993,0.0,1382379.948495459 
 10/23  13:00:00,30.1,23.999999999999993,0.0,1857182.835790679 
 10/23  14:00:00,31.3,23.999999999999996,0.0,2379277.3660987704 
 10/23  15:00:00,30.8,24.0,0.0,2821520.62302853 
 10/23  16:00:00,30.0,23.999999999999996,0.0,3234504.0058817216 
 10/23  17:00:00,29.7,23.999999999999996,0.0,3588707.6960873967 
 10/23  18:00:00,28.7,24.0,0.0,3812130.508574882 
 10/23  19:00:00,27.6,23.999999999999996,0.0,3766329.4046951844 
 10/23  20:00:00,25.0,23.999999999999996,0.0,3684913.198082785 
 10/23  21:00:00,24.2,24.0,0.0,3538596.1748387795 
 10/23  22:00:00,24.1,24.0,0.0,3364440.7435983447 
 10/23  23:00:00,22.4,24.000000000000004,0.0,3004221.9063986456 
 10/23  24:00:00,21.6,24.000000000000004,0.0,2675465.5821481845 
 10/24  01:00:00,21.2,24.0,0.0,2376423.2079968425 
 10/24  02:00:00,19.8,23.999999999999996,0.0,2062150.93621711 
 10/24  03:00:00,19.4,23.999999999999996,0.0,1758531.1131507705 
 10/24  04:00:00,19.1,24.0,0.0,1456605.5220714451 
 10/24  05:00:00,19.3,24.0,0.0,1168017.7824220604 
 10/24  06:00:00,19.0,24.0,0.0,894628.6977669973 
 10/24  07:00:00,18.9,24.000000000000004,0.0,645999.6467606034 
 10/24  08:00:00,21.7,24.000000000000004,0.0,534840.6961855002 
 10/24  09:00:00,23.5,23.999999999999996,0.0,791296.9910168801 
 10/24  10:00:00,24.3,24.0,0.0,946250.0228099895 
 10/24  11:00:00,29.8,23.999999999999996,0.0,1322649.3201209533 
 10/24  12:00:00,30.1,24.0,0.0,1721401.090561901 
 10/24  13:00:00,30.3,23.999999999999996,0.0,2222721.7101035737 
 10/24  14:00:00,31.8,23.999999999999996,0.0,2744520.6372633004 
 10/24  15:00:00,31.9,24.0,0.0,3223921.8910841173 
 10/24  16:00:00,29.6,24.0,0.0,3656865.9216046636 
 10/24  17:00:00,29.2,24.000000000000004,0.0,4032771.9203716125 
 10/24  18:00:00,28.6,24.000000000000004,0.0,4253664.625648735 
 10/24  19:00:00,27.0,24.0,0.0,4186703.8230899246 
 10/24  20:00:00,23.0,23.999999999999996,0.0,4058069.79280489 
 10/24  21:00:00,22.5,24.000000000000004,0.0,3862489.851119929 
 10/24  22:00:00,22.0,24.000000000000004,0.0,3618040.1477715024 
 10/24  23:00:00,20.4,24.0,0.0,3177550.714887589 
 10/24  24:00:00,19.9,24.0,0.0,2762910.6249581906 
 10/25  01:00:00,19.6,24.0,0.0,2385743.666800959 
 10/25  02:00:00,18.0,24.0,0.0,1997337.1749093262 
 10/25  03:00:00,17.9,23.999999999999996,0.0,1630568.7556011553 
 10/25  04:00:00,17.0,23.999999999999996,0.0,1275132.241281181 
 10/25  05:00:00,16.7,24.000000000000004,0.0,941912.8104172503 
 10/25  06:00:00,16.7,24.0,0.0,637827.3744304499 
 10/25  07:00:00,16.6,24.000000000000004,0.0,371768.7057598045 
 10/25  08:00:00,18.5,23.999999999999996,0.0,236799.52433680143 
 10/25  09:00:00,21.4,24.0,0.0,432171.293625622 
 10/25  10:00:00,23.1,24.000000000000004,0.0,516198.68940706766 
 10/25  11:00:00,28.4,23.999999999999996,0.0,842920.5295648648 
 10/25  12:00:00,29.1,23.999999999999993,0.0,1285892.409604835 
 10/25  13:00:00,29.4,24.0,0.0,1681955.8133071556 
 10/25  14:00:00,30.9,23.999999999999996,0.0,2243628.167752708 
 10/25  15:00:00,31.0,24.0,0.0,2691178.7800628627 
 10/25  16:00:00,28.7,24.0,0.0,3067348.8655116064 
 10/25  17:00:00,28.5,24.0,0.0,3418730.971341076 
 10/25  18:00:00,27.7,23.999999999999996,0.0,3651338.0585726113 
 10/25  19:00:00,25.9,23.999999999999993,0.0,3597378.170934786 
 10/25  20:00:00,22.9,24.0,0.0,3503062.3453883645 
 10/25  21:00:00,22.1,24.0,0.0,3330186.522412135 
 10/25  22:00:00,21.8,23.999999999999996,0.0,3121223.0002640528 
 10/25  23:00:00,20.0,24.0,0.0,2724060.711264335 
 10/25  24:00:00,19.5,24.0,0.0,2359140.594782455 
 10/26  01:00:00,19.1,23.999999999999996,0.0,2023076.36726897 
 10/26  02:00:00,17.6,23.999999999999996,0.0,1672665.2816841346 
 10/26  03:00:00,17.5,24.000000000000004,0.0,1340113.0213022828 
 10/26  04:00:00,16.8,24.000000000000004,0.0,1017149.3324374255 
 10/26  05:00:00,16.6,24.000000000000004,0.0,715960.1497574577 
 10/26  06:00:00,16.6,24.0,0.0,444659.07183777663 
 10/26  07:00:00,16.6,23.999999999999996,0.0,216347.03267870922 
 10/26  08:00:00,18.1,24.0,0.0,92862.40601724709 
 10/26  09:00:00,20.6,24.0,0.0,301922.83888350095 
 10/26  10:00:00,22.1,24.0,0.0,371051.2242678318 
 10/26  11:00:00,27.7,23.999999999999996,0.0,695655.5304029693 
 10/26  12:00:00,28.0,24.0,0.0,1102065.4855137665 
 10/26  13:00:00,28.2,24.000000000000004,0.0,1541496.8201334863 
 10/26  14:00:00,29.9,24.000000000000004,0.0,2131293.735343554 
 10/26  15:00:00,30.0,24.0,0.0,2710077.655990727 
 10/26  16:00:00,27.7,24.000000000000004,0.0,3006386.047827413 
 10/26  17:00:00,27.4,24.000000000000007,0.0,3259005.279661968 
 10/26  18:00:00,27.4,24.000000000000004,0.0,3460890.8576865685 
 10/26  19:00:00,26.2,23.999999999999996,0.0,3409998.8122173157 
 10/26  20:00:00,22.5,23.999999999999996,0.0,3316234.7524012523 
 10/26  21:00:00,21.9,24.000000000000004,0.0,3141232.080007302 
 10/26  22:00:00,21.5,24.0,0.0,2928516.3038919857 
 10/26  23:00:00,20.5,24.0,0.0,2534189.7952197916 
 10/26  24:00:00,20.1,24.0,0.0,2176279.5220056265 
 10/27  01:00:00,19.8,24.0,0.0,1851021.6250385442 
 10/27  02:00:00,18.5,23.999999999999996,0.0,1515614.0786723413 
 10/27  03:00:00,17.8,24.0,0.0,1199889.6560194208 
 10/27  04:00:00,16.6,24.000000000000004,0.0,895851.3139410253 
 10/27  05:00:00,16.5,23.999999999999996,0.0,614121.9731196373 
 10/27  06:00:00,16.5,24.0,0.0,359769.84031244466 
 10/27  07:00:00,16.6,24.0,0.0,156202.47430787035 
 10/27  08:00:00,18.8,23.999999999999996,0.0,12258.97393902455 
 10/27  09:00:00,20.0,24.0,0.0,218295.3514979199 
 10/27  10:00:00,21.4,24.000000000000004,0.0,273068.5223739167 
 10/27  11:00:00,27.6,23.999999999999996,0.0,583184.0887534403 
 10/27  12:00:00,27.8,23.999999999999996,0.0,939751.2929663877 
 10/27  13:00:00,28.1,24.0,0.0,1402512.2345818975 
 10/27  14:00:00,29.6,24.0,0.0,1868232.4371956813 
 10/27  15:00:00,29.6,24.000000000000004,0.0,2516814.587521898 
 10/27  16:00:00,27.4,24.0,0.0,2956282.767387774 
 10/27  17:00:00,27.1,24.0,0.0,3065673.0032692445 
 10/27  18:00:00,26.8,24.0,0.0,3136046.668166303 
 10/27  19:00:00,25.4,24.0,0.0,3043428.6938872403 
 10/27  20:00:00,22.3,24.000000000000004,0.0,2963577.1896412517 
 10/27  21:00:00,21.1,24.0,0.0,2790937.073712358 
 10/27  22:00:00,20.7,24.000000000000004,0.0,2579823.9445392224 
 10/27  23:00:00,19.0,24.0,0.0,2190430.141578442 
 10/27  24:00:00,18.6,24.000000000000004,0.0,1846655.9048080072 
 10/28  01:00:00,18.0,24.000000000000004,0.0,1529447.1907809945 
 10/28  02:00:00,17.1,24.0,0.0,1200555.790342629 
 10/28  03:00:00,16.8,24.000000000000004,0.0,892133.3483201084 
 10/28  04:00:00,15.6,24.000000000000004,0.0,599042.8724997583 
 10/28  05:00:00,15.2,24.0,0.0,337534.515156529 
 10/28  06:00:00,15.3,23.999999999999996,0.0,125841.61779714692 
 10/28  07:00:00,15.2,23.810767014278596,0.0,0.0 
 10/28  08:00:00,18.4,23.548468384356507,0.0,0.0 
 10/28  09:00:00,19.7,23.919906206427356,0.0,36550.66748606896 
 10/28  10:00:00,21.2,23.999996231690474,0.0,25876.235312523302 
 10/28  11:00:00,26.6,23.999999902579503,0.0,277591.87943962234 
 10/28  12:00:00,27.1,23.999999994265856,0.0,641996.2095241977 
 10/28  13:00:00,27.6,23.999999999430273,0.0,1123812.56905165 
 10/28  14:00:00,29.2,23.99999999991595,0.0,1575628.2972533812 
 10/28  15:00:00,29.3,23.999999999985548,0.0,2160960.2472733133 
 10/28  16:00:00,27.7,23.999999999997254,0.0,2763186.815252758 
 10/28  17:00:00,27.4,23.999999999999442,0.0,3257070.229099227 
 10/28  18:00:00,26.7,23.99999999999988,0.0,3281037.044690712 
 10/28  19:00:00,24.6,23.99999999999998,0.0,2809413.9257696355 
 10/28  20:00:00,20.7,23.999999999999996,0.0,2595460.0909067616 
 10/28  21:00:00,19.4,23.999999999999993,0.0,2424022.1729397494 
 10/28  22:00:00,19.5,23.999999999999996,0.0,2231638.0721310894 
 10/28  23:00:00,18.2,24.0,0.0,1843930.237219441 
 10/28  24:00:00,18.0,24.0,0.0,1506713.1525394549 
 10/29  01:00:00,18.2,23.999999999999996,0.0,1205576.6794382525 
 10/29  02:00:00,17.0,24.0,0.0,897223.414782919 
 10/29  03:00:00,17.0,24.0,0.0,621958.855820485 
 10/29  04:00:00,16.2,24.0,0.0,371998.16587551584 
 10/29  05:00:00,15.7,24.0,0.0,163981.81518482856 
 10/29  06:00:00,15.5,23.94047800355305,0.0,0.0 
 10/29  07:00:00,15.4,23.521609077681873,0.0,0.0 
 10/29  08:00:00,17.2,23.25885841280994,0.0,0.0 
 10/29  09:00:00,19.1,23.713086521562744,0.0,0.0 
 10/29  10:00:00,22.3,23.7917112602074,0.0,0.0 
 10/29  11:00:00,26.8,23.998832739107332,0.0,57678.666946380494 
 10/29  12:00:00,27.3,23.99994842162245,0.0,493313.72008946625 
 10/29  13:00:00,27.6,23.99999559888085,0.0,1009156.7082432387 
 10/29  14:00:00,23.3,23.99999942884996,0.0,1546609.3182720272 
 10/29  15:00:00,23.2,23.999999906887624,0.0,2018778.511458489 
 10/29  16:00:00,20.7,23.999999983319434,0.0,2478524.3377528866 
 10/29  17:00:00,26.8,23.999999996797612,0.0,2898559.398715602 
 10/29  18:00:00,26.6,23.999999999377806,0.0,3026742.821078019 
 10/29  19:00:00,20.7,23.99999999988674,0.0,2475581.6449611457 
 10/29  20:00:00,16.0,23.99999999997978,0.0,2156135.6858892837 
 10/29  21:00:00,16.3,23.99999999999657,0.0,1920080.0550545696 
 10/29  22:00:00,14.8,23.999999999999474,0.0,1677124.97159504 
 10/29  23:00:00,13.2,23.999999999999936,0.0,1257145.8353319827 
 10/29  24:00:00,13.0,24.0,0.0,906523.6959810307 
 10/30  01:00:00,13.1,24.0,0.0,596333.4797002567 
 10/30  02:00:00,12.2,23.999999999999996,0.0,295612.5293248627 
 10/30  03:00:00,16.6,24.0,0.0,82128.33155778733 
 10/30  04:00:00,15.9,23.799523730821143,0.0,0.0 
 10/30  05:00:00,15.6,23.314997268589686,0.0,0.0 
 10/30  06:00:00,15.3,22.82775109363068,0.0,0.0 
 10/30  07:00:00,11.1,22.351483793187217,0.0,0.0 
 10/30  08:00:00,18.1,22.113418225998892,0.0,0.0 
 10/30  09:00:00,19.2,22.636913546176395,0.0,0.0 
 10/30  10:00:00,21.2,22.710951474137225,0.0,0.0 
 10/30  11:00:00,21.6,22.920590939377195,0.0,0.0 
 10/30  12:00:00,21.7,23.38045725398925,0.0,0.0 
 10/30  13:00:00,27.9,23.929411114310767,0.0,83201.1716978412 
 10/30  14:00:00,30.0,23.999999436618765,0.0,754636.8026632271 
 10/30  15:00:00,30.1,23.999999945979,0.0,1195224.3654039921 
 10/30  16:00:00,21.1,23.99999999303765,0.0,1780451.6554538545 
 10/30  17:00:00,20.7,23.99999999891087,0.0,2035267.3585859148 
 10/30  18:00:00,20.5,23.99999999982192,0.0,2128804.632594242 
 10/30  19:00:00,21.3,23.999999999973426,0.0,1974664.8781939042 
 10/30  20:00:00,18.4,23.99999999999616,0.0,1942690.6726624514 
 10/30  21:00:00,16.6,23.99999999999949,0.0,1563456.0719064728 
 10/30  22:00:00,21.1,23.99999999999994,0.0,1221245.5677310813 
 10/30  23:00:00,19.7,23.999999999999996,0.0,812628.04339988 
 10/30  24:00:00,13.9,23.999999999999996,0.0,546537.6834806483 
 10/31  01:00:00,13.6,23.999999999999996,0.0,363384.5137365565 
 10/31  02:00:00,12.7,24.0,0.0,159479.70393417164 
 10/31  03:00:00,12.5,23.96866557446796,0.0,0.0 
 10/31  04:00:00,11.4,23.559849169685663,0.0,0.0 
 10/31  05:00:00,11.1,23.037399247706887,0.0,0.0 
 10/31  06:00:00,11.0,22.53407826794342,0.0,0.0 
 10/31  07:00:00,11.0,22.008371187202385,0.0,0.0 
 10/31  08:00:00,12.8,21.686784029426708,0.0,0.0 
 10/31  09:00:00,15.9,22.159071040373338,0.0,0.0 
 10/31  10:00:00,17.4,22.14140745873306,0.0,0.0 
 10/31  11:00:00,21.4,22.29342855834147,0.0,0.0 
 10/31  12:00:00,21.2,22.68150473267172,0.0,0.0 
 10/31  13:00:00,20.9,23.205326519681428,0.0,0.0 
 10/31  14:00:00,22.6,23.848521290909034,0.0,6851.517164308076 
 10/31  15:00:00,22.9,23.999996988470368,0.0,559552.8172881536 
 10/31  16:00:00,20.1,23.999999775913086,0.0,997385.0807496322 
 10/31  17:00:00,19.3,23.999999976466555,0.0,1486056.299004144 
 10/31  18:00:00,20.1,23.99999999714779,0.0,1547067.5662261366 
 10/31  19:00:00,16.6,23.999999999725397,0.0,1101712.0199750946 
 10/31  20:00:00,15.1,23.999999999974516,0.0,962302.0559252552 
 10/31  21:00:00,14.4,23.999999999997943,0.0,822674.2004844367 
 10/31  22:00:00,14.9,23.999999999999876,0.0,605955.609679567 
 10/31  23:00:00,15.4,23.999999999999993,0.0,185722.5840583264 
 10/31  24:00:00,16.2,23.908246734542427,0.0,0.0 
 11/01  01:00:00,16.9,23.602798162956205,0.0,0.0 
 11/01  02:00:00,16.5,23.207095277751325,0.0,0.0 
 11/01  03:00:00,16.4,22.837139081394383,0.0,0.0 
 11/01  04:00:00,16.3,22.47747086367717,0.0,0.0 
 11/01  05:00:00,16.6,22.146554973875354,0.0,0.0 
 11/01  06:00:00,17.5,21.78594614597634,0.0,0.0 
 11/01  07:00:00,16.4,21.423977585166277,0.0,0.0 
 11/01  08:00:00,17.3,21.253172660435503,0.0,0.0 
 11/01  09:00:00,19.7,21.920623247152612,0.0,0.0 
 11/01  10:00:00,22.7,22.077367004943035,0.0,0.0 
 11/01  11:00:00,26.8,22.41362336190721,0.0,0.0 
 11/01  12:00:00,27.9,22.93089239630569,0.0,0.0 
